Veteran,LoanAmountRequested,Status,PropertyState
0,160000,2,FL
0,160000,2,FL
0,160000,2,FL
0,160000,2,FL
0,170000,1,FL
0,170000,2,FL
0,85000,1,OH
0,140000,1,FL
0,116000,1,OH
1,110000,1,AL
0,60000,1,AL
0,310000,1,GA
0,180000,1,FL
0,190000,1,KY
1,365000,1,FL
0,60000,1,CA
0,115000,1,FL
0,160000,1,TX
0,130000,1,GA
1,75000,1,MI
0,61000,1,OH
0,110000,1,FL
0,250000,1,OK
0,450000,1,NV
0,190000,1,AZ
0,130000,1,NC
0,150000,1,MI
0,102000,1,TX
1,60000,1,IL
0,150000,1,GA
0,150000,1,GA
0,150000,1,GA
0,160000,1,CT
0,100000,1,MS
0,130000,1,NC
0,151999,1,MA
0,130000,1,NC
0,80000,1,CT
0,450000,1,CA
0,300000,1,NJ
0,300000,1,NJ
0,90000,1,GA
0,185000,1,VA
0,360000,1,NJ
0,115000,1,OR
0,200000,1,CO
0,250000,1,CO
0,250000,1,CO
0,60000,1,NY
0,275000,1,FL
0,210000,1,CA
0,98000,1,CA
0,90000,1,KY
0,90000,1,MO
0,95000,1,TX
0,130000,1,PA
1,550000,1,NY
0,200000,1,GA
0,105000,1,NJ
1,510000,1,TN
0,105000,1,NV
0,90000,1,NY
0,250000,1,WA
0,250000,1,IN
1,125000,1,TX
0,85000,1,IN
0,85000,1,IN
0,85000,1,IN
0,60000,1,CA
0,60000,1,CA
0,60000,1,CA
0,150000,1,MD
0,225000,1,VA
0,350000,1,TX
1,150000,1,AR
1,150000,1,AR
0,100000,1,TX
0,60000,1,MS
0,200000,1,KY
0,170000,1,NH
0,350000,1,NY
0,350000,1,NY
0,350000,1,NY
0,350000,1,NY
0,210000,1,TX
0,210000,1,TX
0,210000,1,TX
0,60000,1,PA
0,445000,1,ND
0,260000,1,PA
0,180000,1,FL
0,110000,1,AZ
0,60000,1,TX
0,60000,1,TX
0,500000,1,AZ
0,500000,1,AZ
0,500000,1,AZ
0,240000,1,NY
0,375000,1,PA
0,75000,1,VA
0,75000,1,VA
0,100000,1,CO
0,135000,1,FL
0,65000,1,PA
0,180000,1,WA
0,220000,1,AZ
0,275000,1,OR
0,225000,1,MA
0,190000,1,NJ
0,139000,1,TX
0,470000,1,MD
0,95000,1,TX
0,315000,1,CA
0,200000,1,OR
0,200000,1,VA
0,275000,1,CA
0,275000,1,CA
1,90000,1,MO
0,260000,1,PA
0,550000,1,CA
0,80000,1,NJ
0,70000,1,VA
0,238000,1,NC
0,238000,1,NC
0,100000,1,FL
0,100000,1,FL
0,100000,1,FL
1,275000,1,CA
1,275000,1,CA
0,200000,1,FL
0,340000,1,IL
0,400000,1,NV
0,200000,1,FL
0,113000,1,GA
0,400000,1,VA
0,275000,1,CA
0,115000,1,LA
0,320000,1,VA
0,320000,1,VA
0,140000,1,TX
0,115000,1,LA
0,140000,1,AZ
0,300000,1,CA
0,150000,1,IL
0,180000,1,OK
0,180000,1,OK
0,80000,1,MO
1,502000,1,CA
0,680000,1,CA
0,60000,1,AL
0,60000,1,AL
0,60000,1,AL
0,212000,1,NJ
0,212000,1,NJ
1,135000,1,AK
0,140000,1,HI
0,84000,1,SD
0,240000,1,SC
0,200000,1,NJ
0,275000,1,NY
1,190000,1,CA
0,65000,1,GA
0,96000,1,NC
0,96000,1,NC
0,250000,1,CA
0,120000,1,TX
0,75000,1,NC
0,281000,1,MA
0,60000,1,NY
1,250000,1,NY
0,200000,1,CA
0,190000,1,OH
0,150000,1,PA
0,350000,1,CA
0,350000,1,CA
0,124000,1,CA
0,600000,1,CA
0,65000,1,GA
0,200000,1,NY
1,690000,1,CA
0,170000,1,OR
0,170000,1,OR
0,325000,1,WI
0,80000,1,MI
0,450000,1,CA
0,375000,1,CO
0,135000,1,MN
0,425000,1,WA
0,360000,1,TX
0,360000,1,TX
0,250000,1,CA
0,180000,1,WA
0,225000,1,AZ
0,250000,1,IL
0,170000,1,AZ
0,170000,1,AZ
0,300000,1,FL
0,50000,1,NC
0,146000,1,MO
0,170000,1,FL
0,92000,1,PA
0,110000,1,FL
0,110000,1,FL
0,220000,1,PA
0,190000,1,GA
0,155000,1,CA
0,105000,1,GA
0,190000,1,MA
0,75000,1,LA
0,166000,1,ME
0,400000,1,FL
1,120000,1,MO
0,120000,1,FL
0,120000,1,FL
0,180000,1,TX
0,170000,1,AZ
0,70000,1,NC
0,115000,1,SC
0,35000,1,NY
1,80000,1,MN
0,160000,1,GA
0,75000,1,NC
0,140000,1,FL
0,65000,1,TX
0,65000,1,TX
0,65000,1,TX
0,100000,1,FL
0,130000,1,NJ
1,55000,1,NV
0,350000,1,SC
0,130000,1,UT
0,130000,1,UT
1,140000,1,TN
0,130000,1,CA
0,230000,1,TX
0,100000,1,CA
0,10000,1,CA
0,10000,1,CA
0,200000,1,FL
0,130000,1,WI
0,60000,1,PA
0,87000,1,AZ
0,170000,1,WA
1,95000,1,MD
0,325000,1,CO
0,325000,1,CO
0,225000,1,TN
0,200000,1,LA
0,130000,1,SC
0,180000,1,CA
0,180000,1,CA
0,925000,1,CA
0,140000,1,CA
0,140000,1,FL
0,95000,1,MI
0,300000,1,CA
0,300000,1,CA
0,95000,1,IN
0,128000,1,NY
0,150000,1,NC
0,378000,1,WA
0,225000,1,FL
0,95000,1,MI
0,225000,1,WA
0,175000,1,CA
0,180000,1,TX
0,10000,1,GA
0,75000,1,FL
0,480000,1,IL
0,480000,1,IL
0,255000,1,CO
0,105000,1,IN
0,298000,1,IL
0,298000,1,IL
0,298000,1,IL
0,350000,1,NY
0,65000,1,OK
0,237000,1,CO
0,237000,1,CO
0,465000,1,CO
0,10000,1,OH
0,70000,1,PA
0,70000,1,PA
0,70000,1,PA
0,270000,1,CO
0,145000,1,MD
0,140000,1,LA
0,125000,1,MT
0,275000,1,CO
0,200000,1,TX
0,200000,1,TX
0,250000,1,CO
0,325000,1,WI
0,500000,1,WA
0,380000,1,CA
0,95000,1,CA
0,170000,1,NC
0,170000,1,NC
0,170000,1,NC
0,170000,1,NC
0,230002,1,KY
0,230002,1,KY
0,245002,1,AZ
0,245002,1,AZ
0,245002,1,AZ
1,315002,1,NC
0,45000,1,NC
0,225001,1,NJ
0,250001,1,FL
0,115001,1,TX
0,550001,1,CA
0,170001,1,MA
1,150001,1,WY
1,190001,1,MO
0,115002,1,OH
0,115002,1,OH
0,115002,1,OH
0,115002,1,OH
1,170001,1,WA
0,570001,1,DC
0,95001,1,TX
1,160001,1,TX
1,140001,1,FL
0,190001,1,IL
0,170001,1,OH
0,130001,1,NC
0,360002,1,MN
1,475001,1,AL
0,175002,1,MD
0,325001,1,FL
0,365001,1,DC
0,365001,1,DC
0,365001,1,DC
0,365001,1,DC
0,140001,1,MN
0,300001,1,IL
0,65001,1,NC
0,130001,1,NC
0,140001,1,CA
0,375001,1,MA
0,270002,1,IL
1,490002,1,NC
0,215001,1,GA
0,215001,1,GA
0,215001,1,GA
0,215001,1,GA
0,50001,1,TX
0,100001,1,TN
0,190001,1,TX
0,200001,1,FL
0,75001,1,TX
0,75001,1,TX
0,100001,1,FL
1,480002,1,TX
1,230002,1,TX
1,450001,1,MD
1,450001,1,MD
0,40001,1,TX
0,95001,1,SC
0,250001,1,MI
0,250001,1,MI
0,290001,1,IL
0,180001,1,CA
0,170000,1,CA
0,115002,1,MI
1,90001,1,KY
0,225001,1,CA
0,220002,1,VA
0,90002,1,NC
0,110001,1,KY
0,275001,1,IN
0,275001,1,IN
0,275001,1,IN
0,130001,1,OH
0,160001,1,GA
0,155001,1,CA
0,75001,1,TX
0,75001,1,TX
0,100001,1,GA
0,110001,1,VA
0,80001,1,NE
1,375001,1,DE
0,100002,1,FL
0,200001,1,SC
1,90001,1,OK
1,160001,1,NY
1,160001,1,NY
0,20001,1,PA
0,335002,1,IL
0,345001,1,NJ
0,260001,1,TX
0,580001,1,UT
0,260001,1,KS
0,125001,1,FL
0,150002,1,NY
0,60001,1,NC
0,140001,1,PA
1,170001,1,PA
1,170001,1,PA
0,215001,1,FL
1,225001,1,CA
1,225001,1,CA
0,160001,1,MI
1,115001,1,KS
0,475001,1,CA
0,475001,1,CA
0,550002,1,CA
0,165001,1,TN
0,255001,1,CA
0,170001,1,NC
0,170001,1,NC
0,95001,1,FL
0,350001,1,MA
1,170001,1,FL
0,315002,1,TX
0,565002,1,WA
0,235002,1,UT
0,235002,1,UT
0,115001,1,TN
1,40001,1,AL
0,65001,1,SC
0,115001,1,FL
0,200001,1,OH
0,100001,1,LA
0,90002,1,OK
0,115001,1,NC
0,445002,1,MD
0,60001,1,NC
1,140002,1,PA
1,100001,1,OH
0,150001,1,FL
0,80002,1,NE
1,160001,1,FL
0,250001,1,NV
0,105001,1,TX
0,170001,1,NJ
0,150001,1,MI
0,150001,1,MI
0,150001,1,MI
0,375001,1,NV
0,375001,1,NV
0,375001,1,NV
0,135001,1,FL
0,120001,1,NE
0,100001,1,SC
0,225001,1,PA
0,225001,1,PA
0,225001,1,PA
0,225001,1,PA
0,280002,1,CA
1,190001,1,NY
0,315001,1,CO
1,395001,1,NV
1,330001,1,CA
1,330001,1,CA
0,115001,1,MI
0,150000,1,TX
0,150000,1,TX
0,150000,1,TX
0,110001,1,KS
0,265001,1,CA
0,200001,1,FL
1,90001,1,FL
1,85001,1,AZ
0,0,1,OR
0,150001,1,PA
1,225001,1,MA
0,0,1,MA
0,0,1,MI
0,0,1,MI
0,0,1,IN
0,0,1,WV
0,0,1,FL
0,120001,1,GA
0,85001,1,WV
0,85001,1,WV
0,0,1,OH
0,0,1,NC
0,0,1,MS
1,0,1,MI
0,225001,1,AZ
0,0,1,SC
0,0,1,GA
0,0,1,GA
1,0,1,TN
0,0,1,NY
0,0,1,NY
0,0,1,TX
1,145001,1,AZ
0,100001,1,AZ
0,0,1,PA
0,0,1,TN
0,0,1,TX
0,150001,1,NJ
0,180001,1,FL
0,105001,1,NY
0,0,1,MI
0,0,1,MI
0,0,1,GA
0,0,1,GA
1,0,1,FL
0,0,1,WI
0,275001,1,NV
0,310001,1,CA
0,0,1,IN
0,0,1,AR
0,0,1,TX
0,0,1,TX
0,0,1,TX
0,20001,1,CO
0,0,1,CA
1,0,1,GA
0,50000,1,OH
0,0,1,MD
0,0,1,FL
0,0,1,AK
1,0,1,MD
0,65000,1,FL
0,375001,1,MA
1,0,1,OH
0,135001,1,NC
1,165001,1,CA
1,165001,1,CA
1,165001,1,CA
1,165001,1,CA
1,165001,1,CA
0,0,1,PA
0,0,1,VA
0,0,1,FL
0,0,1,PA
0,0,1,PA
1,35001,1,NJ
0,110001,1,VT
0,0,1,AZ
0,0,1,TX
0,0,1,SC
0,0,1,IA
0,0,1,FL
0,0,1,NY
0,0,1,WI
0,90001,1,NC
0,0,1,FL
0,0,1,TX
0,535001,1,CA
0,285001,1,CA
0,285001,1,CA
0,285001,1,CA
0,285001,1,CA
0,285001,1,CA
1,0,1,NJ
0,215001,1,OR
0,0,1,LA
1,0,1,TX
1,0,1,TX
0,0,1,MI
1,70001,1,LA
0,475001,1,MA
0,0,1,NJ
0,0,1,OH
0,0,1,KY
0,0,1,GA
1,0,1,LA
0,120001,1,OH
0,0,1,OH
0,0,1,FL
0,0,1,NY
1,0,1,OR
1,0,1,KY
0,0,1,TX
0,150001,1,TN
1,150001,1,NJ
0,80001,1,NJ
1,555001,1,CA
0,300001,1,CA
0,0,1,TX
0,175001,1,MO
0,175001,1,MO
0,0,1,FL
0,0,1,FL
0,300001,1,OR
0,0,1,MI
0,650001,1,DC
0,650001,1,CA
0,0,1,MO
0,0,1,MO
0,50001,1,MI
0,115001,1,NJ
1,375001,1,FL
0,0,1,OR
0,0,1,TX
0,150001,1,PA
0,0,1,CA
0,0,1,CA
0,0,1,NC
0,0,1,NC
0,190001,1,TX
0,190001,1,TX
0,190001,1,TX
0,190001,1,TX
0,80001,1,TX
0,0,1,MN
0,0,1,MN
1,170000,1,CA
0,0,1,TX
0,0,1,TX
0,0,1,WA
0,0,1,WA
0,0,1,FL
1,0,1,CO
0,0,1,IN
1,130001,1,ND
0,0,1,OH
1,0,1,OH
0,195001,1,TX
0,0,1,PA
0,30001,1,TN
0,435001,1,NY
1,475001,1,FL
0,0,1,AZ
1,70001,1,VA
1,70001,1,VA
0,80001,1,MD
0,80001,1,MD
0,60001,1,MN
0,0,1,OH
0,0,1,CA
0,0,1,CA
0,0,1,WA
0,0,1,TX
0,0,1,NC
0,120001,1,NC
0,425001,1,CA
1,0,1,VA
0,50001,0,VA
1,140001,1,OR
0,0,1,FL
0,0,1,AZ
0,700001,1,CA
0,170001,1,ID
1,50001,1,MI
1,50001,1,MI
1,105001,1,GA
0,0,1,WI
0,225001,1,VA
0,0,1,IN
0,0,1,IN
0,0,1,CO
0,140001,1,IL
1,0,1,LA
0,0,1,TN
1,65001,1,VA
1,65001,1,VA
0,190001,1,FL
0,150001,1,FL
0,100001,1,FL
0,50001,1,FL
0,0,1,NC
0,225001,1,AR
0,225001,1,AR
0,0,1,SC
0,440001,1,IL
0,0,1,UT
0,100001,1,FL
0,80001,1,MO
0,0,1,FL
0,0,1,TX
0,0,1,NY
1,0,1,IL
1,130001,1,OH
0,0,1,TX
1,325001,1,CO
0,0,1,FL
0,390001,1,GA
0,0,1,OH
0,135001,1,TX
1,0,1,NY
0,135001,1,GA
1,520001,1,CA
0,50000,1,NC
0,50001,1,OH
0,50001,1,OH
0,180001,1,MO
0,415001,1,CA
0,415001,1,CA
0,210001,1,CA
0,205001,1,KY
0,0,1,MI
0,0,1,TX
0,500001,1,CA
0,500001,1,CA
0,0,1,PA
0,0,1,CT
0,0,1,MI
0,275001,1,NV
0,0,1,NJ
0,0,1,NY
0,0,1,NY
0,0,1,NY
0,0,1,KS
0,0,1,NV
0,105001,1,WI
0,0,0,CA
0,0,1,CA
0,550001,0,CA
1,85001,1,CA
1,85001,1,CA
0,0,1,MN
0,225001,1,FL
0,0,1,FL
0,0,1,MA
0,0,1,VA
0,0,1,MO
0,0,0,FL
0,0,1,CA
0,0,1,NY
1,120001,1,NC
0,0,1,MD
0,150001,1,FL
0,0,1,GA
0,70001,1,FL
0,400001,1,NJ
0,0,1,TX
0,0,1,PA
0,0,1,OH
0,85001,1,TX
0,200001,1,NC
1,325001,1,VA
0,0,1,KS
0,0,1,CA
0,0,1,CA
0,0,1,CA
0,0,1,LA
0,0,1,FL
0,800001,1,CA
1,0,1,TX
0,100001,1,KY
0,0,1,WA
0,75001,1,TX
0,0,1,IL
0,90001,1,TX
0,90001,1,TX
0,0,1,NC
0,0,1,NC
0,0,1,MI
0,0,1,OH
0,0,1,FL
0,0,1,FL
1,0,1,TX
0,0,1,GA
0,0,1,IA
1,70001,1,LA
0,0,1,GA
0,0,1,TX
0,0,0,OR
0,80001,1,CA
0,145001,1,GA
1,140001,1,WI
1,140001,1,WI
0,0,1,CA
0,90001,1,WA
0,0,1,FL
0,0,1,MD
0,0,1,MN
0,225001,1,MI
0,225001,1,MI
1,0,1,NC
0,0,1,TX
0,0,1,MO
0,0,1,MO
0,0,1,FL
0,0,1,WA
1,0,1,MN
0,0,1,WI
1,85001,1,GA
0,0,1,TX
1,0,1,FL
0,0,1,FL
0,250001,1,KY
0,115001,1,SC
0,85001,1,TN
0,245001,1,NC
0,60000,1,PA
0,210001,1,FL
0,0,1,TX
0,275001,1,CA
1,0,1,AL
0,30001,1,OH
0,0,1,WA
0,600001,1,NY
0,0,1,OH
0,0,1,OH
0,180001,1,AZ
0,175001,1,TX
1,150001,1,MA
0,50000,1,IL
0,125001,1,IN
0,165001,1,SC
0,0,1,IL
0,180001,1,CA
0,0,1,CO
0,0,1,CA
0,0,1,OH
0,0,1,OK
0,0,1,HI
0,0,1,MN
0,70001,1,SC
0,0,0,NY
0,0,1,AZ
0,0,1,NC
0,0,1,NC
0,125001,1,MI
0,0,1,FL
1,0,1,NV
0,150001,1,SD
0,120001,1,NJ
0,0,1,FL
0,0,1,DE
1,150001,1,KS
0,0,1,CT
0,75001,1,FL
0,0,1,TN
0,0,1,MO
0,0,1,MO
0,0,1,WV
0,75001,1,NY
0,55001,1,SC
1,0,1,AZ
0,0,1,OH
1,0,1,TX
0,0,1,GA
0,0,1,NC
0,0,1,FL
0,50001,1,NC
0,0,1,FL
0,0,1,FL
0,0,1,TN
0,375001,1,NY
0,0,1,MO
0,180001,1,SC
0,0,1,FL
0,0,1,AZ
0,0,1,PA
0,0,1,NY
1,150001,1,OR
0,310001,1,TX
0,350001,1,VA
1,0,1,FL
0,0,1,MI
0,250001,1,NJ
0,300001,1,CA
0,300001,1,CA
0,300001,1,CA
0,300001,1,CA
0,300001,1,CA
0,155001,1,CA
0,155001,1,CA
0,0,1,IL
0,160001,1,OH
0,220001,1,CA
1,30001,1,FL
0,200001,1,CA
0,0,1,PA
1,0,1,OH
0,0,1,GA
0,0,1,IL
0,0,1,IA
0,95001,1,MI
0,65001,1,MI
0,60001,1,NC
0,60001,1,NC
0,0,1,GA
0,140001,1,GA
0,140001,1,GA
0,0,1,TX
0,0,1,TX
0,0,1,NV
1,180001,1,NM
0,235001,1,NV
0,235001,1,NV
0,235001,1,NV
0,235001,1,NV
0,235001,1,NV
0,0,1,TX
0,0,1,OH
0,0,1,MI
0,190001,1,MA
0,0,1,FL
0,0,1,CA
0,0,1,VA
0,0,1,TX
0,0,1,OH
0,0,1,CA
1,140001,1,CA
1,0,1,FL
1,0,1,FL
0,0,1,CA
0,0,1,TX
0,0,1,TN
0,125001,1,FL
0,70001,1,MI
0,250001,1,TX
0,0,1,NC
0,0,1,WV
0,0,1,CA
0,0,1,VA
0,0,1,SC
0,400001,1,NY
1,100001,1,NC
0,150001,1,AZ
0,200001,1,MS
1,0,1,NC
0,0,1,TN
0,0,1,VA
0,0,1,IL
0,165001,1,NH
0,300001,1,MN
0,165001,1,NC
0,250001,1,TX
0,100001,1,TX
0,750001,1,OH
0,0,1,FL
0,35001,1,TN
0,0,1,CT
0,0,1,OH
0,200001,1,CA
0,0,1,TX
0,0,1,TX
0,0,1,PA
0,0,1,CA
0,135001,1,NC
0,210001,1,NV
0,300001,1,TN
0,0,1,NY
0,0,1,CA
0,0,1,OH
0,0,1,FL
1,205001,1,NC
0,0,1,OH
0,0,1,MO
0,0,1,IN
0,300001,1,MA
1,0,1,AZ
1,0,1,AZ
0,355001,1,CA
0,80001,1,NM
0,0,1,MD
0,0,1,ID
0,0,1,TX
1,250001,1,CO
0,0,1,CA
0,0,1,TN
0,130001,1,IL
0,290001,1,NC
1,0,1,WA
1,0,1,WA
0,400001,1,CA
0,500001,1,CA
0,0,1,CO
0,0,1,NC
0,0,1,NY
1,0,1,IL
1,55001,1,GA
1,0,1,TX
0,0,1,IL
0,0,1,OK
1,150001,1,AR
1,30001,1,KY
0,0,1,TX
0,0,1,MA
0,0,1,FL
0,0,1,NC
1,0,1,TX
0,35000,1,MO
0,0,1,MI
0,0,1,NC
0,0,1,WA
0,0,1,WA
0,15000,1,FL
0,0,1,CO
0,40001,1,NC
1,0,1,VA
1,150001,1,CA
1,150001,1,CA
0,0,1,OH
0,0,1,OH
0,140001,1,MD
0,0,1,KY
0,50001,1,TN
0,175001,1,MA
0,175001,1,MA
0,0,1,PA
0,0,1,NY
0,0,1,SC
0,0,1,NJ
0,215001,1,TX
0,0,1,PA
1,100001,1,IL
0,0,1,OK
1,130001,1,KY
0,45001,1,NM
0,90001,1,TX
0,295001,1,MA
0,0,1,OR
0,0,1,TN
0,0,1,CA
0,0,1,MI
0,65001,1,KS
0,170001,1,TX
0,0,1,FL
0,0,1,CA
0,0,1,WA
0,615001,1,NJ
0,1000001,1,CA
0,1000001,1,CA
0,275001,1,NJ
0,100001,1,MO
0,0,1,NY
0,85001,1,TX
1,0,1,LA
0,160001,1,MO
1,0,1,MO
0,600001,1,VA
0,210001,1,TX
0,210001,1,TX
0,225001,1,MI
0,210001,1,FL
0,340001,1,NY
0,370001,1,TX
0,370001,1,TX
0,0,1,TX
0,350001,1,TN
0,60001,1,MI
0,0,1,NM
0,60001,1,OK
0,0,1,TX
0,0,1,FL
0,0,1,TN
0,150001,1,NM
0,650001,1,CA
1,30001,1,FL
0,0,1,OH
0,0,1,DE
1,80001,1,OH
0,660001,1,CA
0,0,1,GA
1,0,1,LA
0,0,1,TX
1,60001,1,TX
0,0,1,TX
0,0,1,AL
0,0,1,TX
0,0,1,NY
0,0,1,PA
0,0,1,CA
0,0,1,CA
1,390001,1,OR
0,155001,1,CA
1,0,1,OK
1,1000001,1,NC
0,0,1,VA
0,0,1,NE
0,565001,1,NJ
0,0,1,PA
1,145001,1,IN
0,0,1,TX
1,70001,1,TN
1,0,1,AL
0,0,1,FL
0,450001,1,CA
0,95001,1,KY
0,0,1,CA
0,160001,1,NC
0,160001,1,NC
0,0,1,FL
0,230000,1,NJ
1,300001,1,CA
0,30000,1,IN
1,150000,1,AZ
0,0,1,MN
0,0,1,TX
0,170001,1,TX
1,145001,1,CO
0,0,1,NY
0,375001,1,MA
0,95001,1,IN
0,60001,1,KS
0,60001,1,CA
1,70001,1,LA
1,220001,1,DE
0,430001,1,CA
0,50001,1,DE
0,50001,1,DE
0,50001,1,DE
0,50001,1,DE
0,80001,1,WV
0,100001,1,TX
1,80001,1,NC
1,95001,1,KY
1,95001,1,KY
0,225001,1,MN
0,225001,1,MN
0,225001,1,MN
0,225001,1,MN
0,100001,1,CA
0,140001,1,GA
0,140001,1,GA
0,150001,1,AK
0,480001,1,CA
0,10001,1,IN
0,90001,1,CA
0,90001,1,CA
0,90001,1,CA
0,90001,1,CA
0,750001,1,CA
0,180001,1,AR
1,200001,1,CA
0,175001,1,NV
0,95001,1,OH
0,80001,1,AL
0,115001,1,MO
0,200001,1,NJ
0,200001,1,NJ
0,200001,1,NJ
0,200001,1,NJ
0,200001,1,NJ
0,95001,1,GA
0,30001,1,TX
0,140001,1,TX
0,30001,1,OH
1,275001,1,TX
1,275001,1,TX
1,275001,1,TX
1,275001,1,TX
1,275001,1,TX
0,60001,1,CA
0,60001,1,CA
0,190001,1,NC
0,275001,1,CA
0,105001,1,GA
0,105001,1,GA
0,425001,1,CA
0,30001,1,CA
0,600001,1,HI
0,25001,1,TX
0,70001,1,MI
1,225001,1,PA
1,190001,1,CO
0,50001,1,IL
0,130001,1,KS
1,350001,1,CA
0,105001,1,IN
0,115001,1,TN
0,425001,1,CA
0,235001,1,CA
0,90001,1,WV
0,115001,1,TX
0,190001,1,TX
0,105001,1,AR
0,160001,1,RI
0,160001,1,RI
0,160001,1,RI
1,375001,1,FL
1,375001,1,FL
0,65001,1,VA
0,150001,1,FL
1,190001,1,WI
0,55001,1,MI
0,10000,1,FL
0,225001,1,IL
0,150001,1,NJ
0,90001,1,GA
0,90001,1,GA
1,65001,1,FL
0,225001,1,WI
0,330001,1,CA
0,185001,1,TX
0,105001,1,GA
0,250001,1,OR
0,130001,1,IL
0,130001,1,IL
0,300001,1,IL
0,450001,1,CA
0,250001,1,TX
1,80001,1,ID
0,115001,1,CA
0,100001,1,CA
1,40001,1,TX
0,120001,1,TX
0,45001,1,TX
0,150001,1,ID
0,130001,1,FL
0,180001,1,NH
0,70001,1,TN
0,120001,1,FL
0,150001,1,FL
0,180001,1,WA
1,225001,1,OH
1,225001,1,OH
1,95001,1,TX
0,245001,1,VA
0,300001,1,CO
0,180001,1,PA
0,200001,1,TX
0,160001,1,NV
0,250001,1,WA
0,75001,1,PA
0,75001,1,PA
0,275001,1,TX
0,245001,1,OR
0,40001,1,MO
0,400001,1,WA
1,175001,1,UT
0,10000,1,CA
0,10000,1,CA
0,10000,1,CA
0,175001,1,TX
0,95001,1,CO
0,320001,1,OR
0,320001,1,OR
1,80001,1,SC
1,80001,1,SC
0,350001,1,CA
0,295001,1,CA
0,195001,1,VA
1,710001,1,WA
1,275001,1,OH
0,230001,1,CA
0,180001,1,DE
0,180001,1,DE
0,85001,1,KY
0,180001,1,IL
0,245001,1,TX
0,245001,1,TX
0,480001,1,CA
0,480001,1,CA
0,170001,1,MI
0,150001,1,FL
0,40001,1,TX
0,70001,1,MI
0,70001,1,MI
0,55001,1,MI
0,265002,1,OH
1,165001,1,TX
0,500001,1,CA
1,190001,1,TN
0,10000,1,MA
0,10000,1,MA
0,85001,1,CO
0,125001,1,VA
0,355001,1,NJ
0,355001,1,NJ
0,70001,1,MI
1,130001,1,TX
0,110001,1,CA
0,525001,1,CA
0,525001,1,CA
1,145001,1,TX
0,290001,1,WI
1,150001,1,MO
0,150001,1,MD
0,55001,1,ME
0,225001,1,OH
0,385001,1,DC
0,30001,1,NC
0,30001,1,NC
0,285001,0,TX
0,200002,1,TX
0,155001,1,GA
0,155001,1,GA
0,30001,1,IL
0,30001,1,IL
0,310000,1,FL
0,310000,1,FL
0,65001,1,IN
0,920001,1,NY
0,70001,1,MI
1,30001,1,WA
1,30001,1,WA
0,140001,1,MA
0,320001,1,GA
0,80001,1,MI
0,375001,1,DC
0,325001,1,CA
0,150001,1,VA
0,150001,1,VA
0,225001,1,CA
0,225001,1,CA
0,225001,1,CA
0,225001,1,CA
0,60001,1,NY
0,60001,1,NY
0,70001,1,OH
0,40001,1,IN
1,155001,1,SC
0,700001,1,CA
0,225001,1,AZ
0,225001,1,AZ
0,200001,1,WI
0,70001,1,MO
0,70001,1,MO
