Veteran,LoanAmountRequested,Status,PropertyState
0,60001,1,KY
0,325001,1,NV
0,275001,1,CA
1,290001,1,FL
1,290001,1,FL
0,545002,1,MO
0,10001,1,IN
0,10001,1,IN
0,270001,1,CA
0,270001,1,CA
0,270001,1,CA
0,50001,1,TX
0,40001,1,IN
0,100001,1,IN
0,100001,1,IN
0,120001,1,FL
0,120001,1,FL
0,130001,1,IN
1,70001,1,PA
1,160001,1,TX
0,150001,1,TX
0,150001,1,TX
0,230001,1,MA
0,105002,0,GA
0,105002,1,GA
0,105002,1,GA
0,105002,1,GA
1,225001,1,VA
1,225001,1,VA
0,200001,1,KY
0,190001,1,NH
0,95001,1,CA
0,95001,1,CA
1,65001,1,AK
0,140001,1,FL
0,190001,1,NJ
0,190001,1,NJ
0,220001,1,MD
0,150001,1,TN
1,30001,1,LA
0,115001,1,VA
0,190001,1,TX
0,140001,1,CA
0,80001,1,TX
1,150001,1,CT
0,200001,1,NJ
0,200001,1,NJ
1,40001,1,CT
0,85001,1,OH
0,435001,1,CA
1,65001,1,NJ
1,275001,1,MA
0,60001,1,SC
0,155001,1,CA
0,510002,1,WA
0,215001,1,CO
0,215001,1,CO
0,450001,1,CA
0,180001,1,OH
0,180001,1,OH
1,100001,1,GA
0,90001,1,TX
0,90001,1,TX
0,250001,1,SC
0,180001,1,NJ
0,430001,1,CA
1,160001,1,TX
0,230000,1,MI
0,230000,1,MI
0,195001,1,VT
0,145001,1,FL
0,145001,1,FL
0,145001,1,FL
0,145001,1,FL
0,145001,1,FL
0,145001,1,FL
1,325002,1,MI
1,245002,1,NC
0,275001,1,LA
0,170001,1,CA
0,165001,1,AR
1,160001,1,LA
0,170001,1,CT
0,50001,1,MI
0,250001,1,TX
1,100001,1,AZ
0,285001,1,NH
0,70001,1,IL
0,260001,1,MA
0,80001,1,TX
0,250001,1,TX
0,180002,0,CT
0,385001,1,CA
0,170001,1,IL
0,135001,1,NJ
0,190001,1,IL
0,395002,1,FL
0,90001,1,WA
0,105001,1,GA
0,325001,1,MA
1,475001,1,HI
0,305001,1,MA
1,580002,1,CA
1,110001,1,MI
0,270000,1,CO
0,235001,1,MT
0,155001,1,CA
0,100001,1,OK
0,100001,1,OK
1,170001,1,AZ
0,350001,1,IN
0,115001,1,CA
0,180001,1,CA
1,115001,1,FL
0,510002,1,WA
0,175001,1,MA
0,115001,1,IL
0,205001,1,UT
0,205001,1,UT
0,150001,1,FL
0,115001,1,NC
0,125001,1,IL
0,125001,1,MI
0,115001,1,CA
0,115001,1,CA
0,115001,1,CA
0,115001,1,CA
1,70002,1,OH
1,145001,1,MD
0,60001,1,NY
0,80001,1,NC
0,130001,1,OR
0,130001,1,OR
0,130001,1,OR
0,130001,1,OR
0,125001,1,OR
0,125001,1,OR
0,125001,1,OR
1,85001,1,NJ
0,100001,1,IL
0,130001,1,TX
0,245001,1,AL
0,125001,1,NY
0,70001,1,OK
0,90002,1,OH
0,40001,1,TX
0,80001,1,IN
0,225001,1,CA
0,225001,1,CA
0,150001,1,AZ
0,115001,1,OH
0,115001,1,OH
0,250001,1,FL
0,10000,1,TX
1,220002,1,FL
0,90001,1,NV
1,375001,1,FL
0,140002,1,MI
0,250001,1,TX
0,120001,1,CA
0,110001,1,CA
0,440002,1,CA
1,20001,1,KS
0,120001,1,MD
0,150001,1,NJ
0,175001,1,AR
0,160001,1,WV
1,150001,1,CT
0,55001,1,MN
0,130001,1,OH
1,195001,1,TN
1,150001,1,DE
0,115002,1,OH
0,270001,1,MN
0,270001,1,MN
0,270001,1,MN
0,270001,1,MN
0,270001,1,MN
0,270001,1,MN
0,160001,1,CA
0,45001,1,TX
0,60001,1,FL
0,60001,1,FL
0,60001,1,FL
0,60001,1,FL
0,60001,1,FL
0,135001,1,GA
0,135001,1,GA
0,100001,1,MO
0,190001,1,MA
0,300001,1,GA
0,175001,1,FL
0,85001,1,MT
1,65001,1,FL
1,65001,1,FL
1,190001,1,TX
0,275001,1,CA
1,275001,1,FL
0,65001,1,TX
1,110001,1,NC
1,100001,1,NC
1,100001,1,NC
0,75001,1,LA
0,160000,1,NC
0,175001,1,WV
0,140001,1,WV
0,140001,1,WV
1,950001,1,CA
0,105001,1,TX
1,100001,1,ME
0,140001,1,GA
1,425001,1,OR
1,255001,1,NC
1,255001,1,NC
1,255001,1,NC
1,255001,1,NC
0,30001,1,CA
0,180002,1,LA
0,500001,1,NY
0,255001,1,FL
0,560001,1,VA
0,215002,1,CA
0,475001,1,CA
0,475001,1,CA
0,155001,1,FL
0,150001,1,NC
0,150001,1,NC
1,50000,1,IN
0,125001,1,OH
0,285002,1,CO
0,80001,1,AK
0,40001,1,FL
0,75001,1,AL
0,30001,1,TX
0,200001,1,PA
0,165001,1,IN
1,300001,1,CA
0,325001,1,UT
0,395002,1,CA
0,395002,1,CA
0,395002,1,CA
0,395002,1,CA
0,395002,1,CA
0,395002,1,CA
0,395002,1,CA
0,395002,1,CA
0,395002,1,CA
0,395002,1,CA
0,395002,1,CA
0,395002,1,CA
0,395002,1,CA
0,395002,1,CA
0,395002,1,CA
0,395002,1,CA
0,150001,1,TX
0,170001,1,IL
0,150001,1,NC
0,115001,1,TX
0,85001,1,NC
0,105001,1,KY
1,165001,1,CA
1,205001,1,TX
0,180001,1,CA
0,560001,1,CA
0,145001,1,MI
1,50001,1,CT
1,1000001,1,NC
0,285001,1,CA
1,185001,1,FL
0,725001,1,WA
0,725001,1,WA
0,150001,1,FL
1,120001,1,AZ
1,120001,1,AZ
0,240001,1,PA
1,650001,1,FL
0,150001,1,CA
1,95001,1,TX
0,145001,1,NC
0,90001,1,TX
0,250001,1,MD
1,150001,1,OK
0,150002,1,MN
0,80001,1,MI
0,220002,1,GA
0,20001,1,KY
0,170001,1,TN
0,70001,1,TX
0,250001,1,CA
0,305001,1,NJ
0,85001,1,TN
0,125002,1,OH
0,115001,1,IL
0,60001,1,GA
0,130001,1,AR
0,170001,1,FL
1,110001,1,PA
1,110002,1,SD
0,150001,1,TX
1,410001,1,IN
0,115001,1,TN
0,150001,1,SC
0,150001,1,SC
0,150001,1,SC
0,150001,1,SC
0,210002,1,LA
0,210002,1,LA
0,200001,1,CA
0,225001,1,NJ
0,250001,1,CA
1,225001,1,MD
1,190001,1,CT
1,190001,1,CT
1,495002,1,MA
0,170001,1,FL
0,150001,1,MS
0,25001,1,MI
1,210001,1,OR
0,170001,1,VA
0,200001,1,FL
0,155001,1,CT
0,95001,1,VA
1,160001,1,NC
0,365001,1,GA
0,420002,1,MA
0,325001,1,CA
0,500001,1,VA
0,375002,1,NJ
0,150001,1,FL
0,150001,1,FL
0,400001,1,NY
0,130001,1,TX
1,95001,1,IL
1,145001,1,VA
1,140001,1,CO
0,450001,1,CA
0,80001,1,UT
0,170001,1,MA
0,280001,1,VA
0,250001,1,NJ
0,460001,1,NY
0,255001,1,CA
0,165002,1,MS
0,275001,1,NJ
0,155001,1,IN
1,160001,1,FL
0,100002,1,WI
1,160001,1,CT
1,160001,1,CT
0,170001,1,AR
0,55001,1,GA
0,120002,1,MI
0,120002,1,MI
0,120002,1,MI
0,210001,1,RI
0,80001,1,LA
0,170001,1,CA
1,160001,1,FL
0,300001,1,NC
1,580002,1,VA
0,325001,1,MD
0,125001,1,TX
0,330001,1,TX
0,50001,1,TN
1,135001,1,OH
0,100001,1,MS
0,155001,1,MA
0,155001,1,MA
0,155001,1,MA
0,70001,1,NJ
0,240001,1,IL
1,170001,1,PA
0,115001,1,UT
1,130001,1,AL
1,130001,1,AL
0,60001,1,TX
0,140001,1,NJ
0,105001,1,TN
0,355002,1,CA
0,170001,1,NJ
0,195001,1,TX
0,60001,1,CA
0,95001,1,TX
1,325001,1,IA
1,325001,1,IA
1,325001,1,IA
1,325001,1,IA
0,230001,1,GA
0,230001,1,GA
0,200002,1,MI
0,190001,1,GA
0,65001,1,OH
0,130001,1,PA
0,130001,1,OR
0,190001,1,CA
1,170001,1,WA
0,230001,1,CA
0,175001,1,VA
0,200001,1,TX
1,255001,1,TX
0,510001,1,CA
1,205001,1,TX
0,130001,1,TX
0,130001,1,OR
1,150001,1,OR
0,105001,1,CT
0,180002,1,IL
0,160002,1,CO
0,235001,1,NY
0,425001,1,GA
0,150001,1,MS
1,190001,1,FL
0,40000,1,IN
0,60001,1,CA
1,170001,1,MS
0,135001,1,IN
0,580001,1,CA
0,325001,1,MO
0,180001,1,TX
0,110001,1,TX
0,310001,1,CA
0,85001,1,GA
0,210001,1,IL
0,70001,1,NM
0,500001,1,WA
0,170001,1,TX
0,60001,1,OH
1,120001,1,OH
1,120001,1,OH
0,80000,1,AZ
0,80001,1,IA
0,835001,1,IL
0,30001,1,NH
0,265002,1,DE
0,50001,1,TX
0,160001,1,WA
1,100001,1,TX
0,265001,1,WA
0,195002,1,WA
0,155001,1,NV
0,155001,1,NV
0,155001,1,NV
0,155001,1,NV
1,130001,1,TN
0,275001,1,CA
0,165001,1,IL
0,140001,1,DE
0,145001,1,MA
0,225001,1,TN
0,60001,1,TX
1,300002,1,NC
0,550001,1,CA
0,165002,1,AR
0,115001,1,FL
0,170001,1,OH
0,105001,1,TX
0,125001,1,MA
0,215001,1,NE
0,65001,1,CA
0,65001,1,CA
0,325001,1,NJ
0,150001,1,CA
0,150001,1,CA
0,150001,1,CA
0,150001,1,CA
0,50001,1,TN
0,65000,1,OH
1,40001,1,WA
0,170001,1,AZ
0,235001,1,CA
0,235001,1,CA
0,125001,1,MD
0,190001,1,TX
1,150001,1,AZ
0,195001,1,MD
0,355001,1,CT
0,200001,1,OH
0,105001,1,AZ
0,105001,1,AZ
0,105001,1,AZ
0,150001,1,NC
0,165001,1,NC
0,165001,1,NC
0,165001,1,NC
0,150001,1,NC
0,150001,1,NC
0,150001,1,NC
0,150001,1,NC
0,265001,1,NC
1,15001,1,NC
0,145001,1,CA
0,145001,1,CA
1,40001,1,SC
0,160001,1,MO
0,175001,1,IL
0,190001,1,NC
0,240002,1,FL
0,130001,1,UT
1,70001,1,ME
1,500001,1,CA
0,30001,1,AL
1,350001,1,FL
1,150001,1,WA
1,150001,1,WA
0,150001,1,MI
0,40001,1,TX
0,305001,1,CA
1,275001,1,WA
1,275001,1,WA
0,160001,1,AR
0,225002,1,MN
1,360001,1,PA
0,30001,1,KY
0,605001,1,CA
0,605001,1,CA
0,605001,1,CA
0,200001,1,CA
0,150001,1,MN
0,150001,1,MN
0,500001,1,AR
0,200001,1,PR
0,200001,1,PR
0,165001,1,FL
1,360001,1,CA
0,400001,1,VA
1,115001,1,OH
1,430001,1,RI
0,230002,1,PA
0,170001,1,NY
0,265001,1,AZ
0,390001,1,CA
0,215001,1,TN
1,330001,1,VA
1,55000,1,NM
0,155001,1,MN
0,120001,1,FL
0,325001,1,WA
0,380001,1,CA
0,130001,1,GA
0,225001,1,NC
0,180001,1,NH
1,120001,1,GA
0,550001,1,VA
0,550001,1,VA
1,125001,1,FL
0,385002,1,NY
0,60000,1,NH
0,90001,1,NC
0,130001,1,FL
0,100001,1,TX
0,225002,1,MT
0,225002,1,MT
0,105001,1,CA
1,190001,1,TX
1,190001,1,TX
0,160001,1,IL
1,150001,1,VT
1,150001,1,VT
0,110001,1,CA
1,95002,1,OH
0,100001,1,NY
0,175001,1,NC
0,175001,1,NC
0,80001,1,TX
0,130001,1,MD
0,750001,1,MD
1,200001,1,MO
0,200001,1,PA
0,200001,1,PA
1,160001,1,CA
0,200002,1,NC
0,200002,1,NC
0,200002,1,NC
0,200002,1,NC
0,200002,1,NC
0,370001,1,IL
0,275001,1,NC
0,340001,1,UT
1,120001,1,TX
1,120001,1,TX
1,245001,1,WA
1,130001,1,PA
1,130001,1,PA
1,140001,1,MD
0,170001,1,CA
1,300001,1,PA
0,170001,1,MA
1,40001,1,OH
0,275001,1,VA
1,100001,1,NY
0,70001,1,TX
1,145001,1,NY
0,170001,1,NJ
0,215001,1,NV
0,480002,1,CA
0,355001,1,FL
0,95001,1,IL
0,275001,1,VA
0,150001,1,FL
0,150001,1,FL
0,75001,1,TN
0,200001,1,LA
1,140002,1,NC
0,90001,1,LA
0,65001,1,IN
0,150001,1,OH
0,150001,1,OH
0,150001,1,OH
0,150001,1,OH
0,150001,1,OH
1,200001,1,FL
0,490002,1,UT
0,490002,1,UT
1,120001,1,PA
0,300001,1,NJ
1,250001,1,RI
0,90001,1,NC
0,145001,1,SC
0,110001,1,MI
0,265002,1,AR
0,265002,1,AR
0,310001,1,CA
1,100001,1,FL
0,280001,1,NY
0,230002,1,NJ
1,550001,1,NJ
0,125001,1,NY
1,80001,1,NC
0,400001,1,CA
0,115002,1,NJ
0,265001,1,TX
0,265001,1,TX
0,140001,1,TX
0,140001,1,TX
0,55000,1,FL
0,170001,1,UT
0,135001,1,TX
1,225001,1,MO
0,160001,1,CA
0,160001,1,CA
0,50001,1,FL
0,90001,1,PA
1,500001,1,TN
1,500001,1,TN
1,500001,1,TN
1,500001,1,TN
0,160001,1,NY
0,350001,1,FL
0,70001,1,IL
0,175001,1,CA
0,115001,1,WY
1,65001,1,MO
0,190001,1,MN
0,255001,1,CA
0,200001,1,MI
0,110001,1,FL
1,70001,1,TX
0,130001,1,MS
0,210001,1,OR
0,140001,1,AZ
0,140001,1,AZ
0,170002,1,CO
0,85001,1,NY
1,200001,1,NJ
1,200001,1,NJ
0,70001,1,KS
0,200001,1,LA
1,150001,1,TX
0,135001,1,MI
0,190001,1,FL
0,210001,1,OR
1,330002,1,NY
0,270001,1,VA
1,125001,1,ID
0,225001,1,OK
0,250001,1,MI
1,190001,1,VA
0,80001,1,OH
0,565002,1,CA
0,250000,1,FL
0,210002,1,OH
0,200001,1,MA
0,200001,1,MA
0,100001,1,IL
0,170001,1,CO
1,160001,1,MD
0,80001,1,NJ
0,150001,1,CA
0,145001,1,NM
1,190001,1,TX
1,85000,1,TX
1,180002,1,NH
0,250001,1,NY
1,170001,1,CO
1,170001,1,CO
1,170001,1,CO
0,95001,1,NY
0,300001,1,PA
1,290001,1,CA
1,115001,1,FL
0,350001,1,CA
0,150001,1,FL
0,320001,1,FL
1,170001,1,WA
0,65001,1,PA
1,375001,1,VA
0,245001,1,TX
0,245001,1,TX
0,245001,1,TX
0,90001,1,TX
0,145001,1,WV
0,375001,1,WV
0,90001,1,OH
0,200001,1,TX
1,340002,1,CA
0,225001,1,NC
0,225001,1,NC
0,120001,1,SC
0,95001,1,MO
0,190001,1,CO
0,110001,1,NH
0,60001,1,AL
0,160002,1,NC
0,230001,1,CA
0,225001,1,NV
0,265002,1,NJ
0,430001,1,CA
0,70001,1,WA
1,105001,1,TX
0,515002,1,WA
0,185001,1,FL
0,315002,1,OH
0,225001,1,FL
0,140001,1,IN
0,225001,1,NM
0,90001,1,NJ
0,145001,1,FL
0,100001,1,PA
0,100001,1,PA
0,100001,1,OH
0,145001,1,GA
0,300001,1,WA
0,85001,1,AL
0,225001,1,CT
0,375001,1,PA
0,400002,1,CA
0,200001,1,DE
0,105002,1,OH
0,170001,1,TX
0,240002,1,VA
0,200001,1,CA
0,155001,1,NC
0,170001,1,FL
1,105001,1,TX
0,120001,1,FL
0,120001,1,FL
1,160001,1,MN
1,160001,1,MN
0,355001,1,CA
0,250002,1,MD
1,110001,1,AZ
1,110001,1,AZ
0,150001,1,MI
0,170001,1,FL
0,90001,1,NJ
0,190001,1,OH
0,245001,1,PA
1,300001,1,HI
0,270002,1,CA
0,115001,1,AR
0,70001,1,NC
1,200001,1,AZ
0,120001,1,NC
0,250001,1,MD
0,140001,1,MA
0,400002,1,GA
0,350001,1,FL
0,50001,1,NC
0,50001,1,NC
0,250001,1,NC
0,190001,1,CT
0,190001,1,CT
0,150001,1,CA
0,105001,1,NJ
0,85001,1,NJ
1,55001,1,KS
0,250001,1,MN
0,200001,1,FL
1,250001,1,CA
1,250001,1,CA
1,250001,1,CA
0,325001,1,OR
0,325001,1,OR
0,65001,1,NY
0,200001,1,TX
0,200001,1,FL
0,70001,1,TX
0,105001,1,OH
0,105001,1,OH
0,80001,1,IL
0,235001,1,FL
0,90001,1,MO
0,285002,1,VA
0,60001,1,OH
0,125001,1,FL
0,120001,1,WA
1,450001,1,CA
0,500001,1,CA
0,115001,1,IN
0,115001,1,IN
0,115001,1,IN
0,165001,1,NC
0,165001,1,NC
0,95001,1,MS
0,320001,1,VA
0,360001,1,NULL
0,145001,1,NULL
0,150001,1,CA
0,150001,1,CA
0,290001,1,NJ
0,210001,1,OH
1,225001,1,TX
0,75001,1,DE
0,75001,1,DE
0,725001,1,NJ
0,110001,1,IL
0,110001,1,IL
0,205001,1,GA
1,480001,1,FL
0,190001,1,TX
0,160001,1,CO
0,90001,1,IN
0,170001,1,IN
0,215001,1,VA
0,215001,1,VA
0,95001,1,NULL
0,180001,1,MT
1,50001,1,NULL
0,215001,1,TX
0,220001,1,TN
0,125001,1,IL
0,125001,1,IL
0,230001,1,GA
0,275001,1,CA
0,110001,1,NULL
1,125001,1,FL
0,200001,1,CA
0,170001,1,NULL
0,570002,1,NULL
0,150001,1,WA
0,50001,1,NULL
0,95001,1,CA
0,200001,1,NY
1,210001,1,RI
0,210002,1,FL
1,50002,1,CA
0,170001,1,MA
1,150001,1,TX
1,150001,1,TX
0,185001,1,CO
0,105001,1,CT
0,100001,1,MD
0,100001,1,MD
0,150001,1,OR
0,225001,1,NC
0,205001,1,NV
1,65001,1,MI
0,60001,1,IL
0,60001,1,IL
0,150001,1,OR
0,410000,1,NULL
0,150001,1,NULL
0,150001,1,OR
0,1220001,1,NULL
0,80001,1,NULL
0,120001,1,NULL
0,125001,1,FL
0,490001,1,NULL
0,375001,1,NJ
0,150001,1,VA
0,150001,1,VA
1,150001,1,NULL
0,350001,1,NULL
0,275001,1,NULL
0,600001,1,CA
0,140001,1,OK
0,160001,1,OH
0,160001,1,OH
1,75001,1,NULL
0,250001,1,NY
1,80001,1,NULL
0,150001,1,CA
0,150001,1,CA
0,100001,1,NC
0,80001,1,NULL
0,105001,1,NULL
1,225001,1,NULL
0,280001,1,CA
0,150001,1,NULL
0,150001,1,NULL
0,60000,1,NULL
1,210001,1,NULL
1,210001,1,NULL
1,75001,1,FL
1,65001,1,NULL
1,65001,1,NULL
0,160001,1,MT
0,950001,1,CA
0,205002,1,RI
0,210002,1,NULL
1,170001,1,NULL
1,170001,1,NULL
0,180001,1,CA
0,350001,1,CA
0,60001,1,OH
0,295002,1,NY
0,100000,1,NULL
0,80001,1,AL
0,370002,1,NULL
0,205002,1,WA
0,105002,1,NY
0,130001,1,TX
0,325001,1,MD
0,295001,1,CA
1,160001,1,NULL
0,275001,1,NULL
0,50001,1,NULL
1,155001,1,NULL
0,210001,1,NULL
0,300001,1,NY
0,125001,1,NC
0,105001,1,NULL
0,400001,1,NJ
1,160001,1,AZ
0,190001,1,NULL
0,135001,1,KY
0,140001,1,IN
0,145001,1,PA
0,250001,1,NULL
0,100001,1,TN
0,325001,1,NULL
0,325001,1,NULL
0,140001,1,MO
0,205001,1,NULL
0,160001,1,NULL
0,375001,1,CA
0,200001,1,FL
0,275001,1,NC
1,160001,1,FL
1,145001,1,FL
0,275001,1,MA
0,195001,1,IL
0,105001,1,NULL
0,450001,1,VA
0,115001,1,FL
0,60001,1,CA
0,60001,1,CA
0,135001,1,FL
0,150001,1,IN
0,155001,1,NULL
1,290001,1,CO
0,60001,1,CO
1,200001,1,CT
0,250001,1,NULL
0,300000,1,CO
0,80000,1,WA
0,275000,1,PA
0,250000,1,NJ
0,250000,1,NJ
1,450000,1,DC
0,340000,1,CA
0,850000,1,OR
0,95000,1,NY
0,250000,1,TX
0,60000,1,CA
0,288000,1,OR
0,288000,1,OR
0,170000,1,AZ
0,110000,1,AZ
0,500000,1,CA
0,70000,1,CA
0,90000,1,MN
0,180000,1,UT
0,225000,1,LA
0,60000,1,LA
0,220000,1,WA
0,73000,1,OR
0,60000,1,CA
1,380000,1,FL
1,280000,1,CA
0,275001,1,CA
0,220000,1,AZ
0,71000,1,CA
0,140000,1,NV
0,275000,1,VA
0,180000,1,AZ
0,100000,1,CA
0,100000,1,CA
0,100000,1,CA
0,190000,1,UT
0,520000,1,GA
1,104000,1,PA
0,60000,1,LA
0,350000,1,CA
0,350000,1,CA
0,350000,1,CA
0,140000,1,TX
0,220000,1,CA
0,320000,1,OR
0,325000,1,WA
0,325000,1,WA
0,180000,1,OH
0,140000,1,TX
0,275000,1,FL
0,95000,1,MI
0,195000,1,GA
0,105000,1,NJ
0,10000,1,NC
0,60000,1,IL
0,140000,1,CO
0,298000,1,TX
0,55000,1,PA
0,55000,1,PA
0,65000,1,NC
0,195000,1,NV
0,280000,1,NC
0,215000,1,NC
0,140000,1,GA
0,160000,1,NJ
0,168000,1,FL
0,145000,1,FL
0,125000,1,AL
0,140000,1,NJ
0,59000,1,VA
0,59000,1,VA
0,1050000,1,CA
0,59000,1,VA
0,220000,1,CA
0,150000,1,IL
1,80000,1,NC
0,225000,1,CA
0,75000,1,CA
0,125000,1,KY
0,325000,1,FL
0,275001,1,CA
0,225000,1,CA
1,475000,1,IL
1,475000,1,IL
1,95000,1,MN
0,570000,1,CA
0,250000,1,PA
0,140000,1,TN
0,150000,1,CA
0,225001,1,CA
1,190001,1,CA
0,115001,1,TX
0,100002,1,OH
0,110001,1,NY
1,170001,1,CA
0,100002,1,VT
0,100001,1,AL
0,120001,1,OH
0,250001,1,OR
0,150001,1,PA
0,335001,1,NC
1,350001,1,WA
0,275001,1,CA
0,200001,1,CA
0,0,1,GA
0,0,1,TX
1,150001,1,CA
1,0,1,TN
0,0,1,CO
0,0,1,CO
0,0,1,UT
1,180001,1,UT
0,150001,1,FL
0,190001,1,CA
0,190001,1,CA
0,190001,1,CA
0,135001,1,ID
0,130001,1,ID
0,130001,1,MT
0,50001,1,FL
0,300001,1,CO
0,50001,1,FL
0,0,1,NC
0,225001,1,OH
0,110001,1,AZ
0,325001,1,CA
0,85001,1,NC
0,90001,1,NJ
0,190000,1,FL
0,160001,1,NC
0,160001,1,NC
0,140001,1,VA
0,165001,1,NC
0,90001,1,NC
0,225002,1,NJ
0,325001,1,UT
0,415001,1,NJ
0,450001,1,CA
0,80001,1,IN
0,160001,1,OH
0,55000,1,FL
0,165001,1,PA
0,20001,1,OH
0,185001,1,VA
0,0,1,NC
0,0,1,FL
0,0,1,FL
0,0,1,SC
0,650001,1,NY
0,140001,1,MA
0,0,1,GA
0,405001,1,KS
0,140001,1,CA
0,0,1,KY
0,350001,1,CA
0,350001,1,CA
0,160001,1,CA
0,160001,1,CA
0,170001,1,CA
0,170001,1,CA
0,170001,1,CA
0,170001,1,CA
0,170001,1,CA
0,170001,1,CA
0,340001,1,UT
0,85001,1,GA
0,85001,1,GA
0,600001,1,FL
0,70001,1,AL
0,225001,1,WY
0,0,1,TN
0,115001,1,MO
0,160001,1,TX
0,120001,1,NM
0,82001,1,NULL
1,75001,1,NULL
0,225001,1,NULL
0,140001,1,AR
0,130001,1,KY
0,325001,1,MD
0,115001,1,TX
0,250002,1,IN
0,320002,1,ND
0,150001,1,ME
0,300001,1,TX
0,300001,1,TX
1,130001,1,GA
0,90000,1,IL
0,155001,1,FL
0,255001,1,CA
0,302001,1,TX
0,110001,1,IL
0,300001,1,FL
0,300001,1,FL
0,115001,1,PA
0,775001,1,MD
0,270000,1,GA
0,275001,1,CA
0,275001,1,CA
0,190001,1,NULL
0,190001,1,NULL
0,350001,1,PA
0,320001,1,GA
0,905001,1,NY
0,80001,1,PA
0,125001,1,FL
0,525002,1,NY
0,130001,1,FL
0,130001,1,FL
0,130001,1,FL
0,65001,1,VA
0,380001,1,NJ
0,190001,1,TX
0,115001,1,CT
0,155001,1,NC
0,160001,1,FL
